mishima_dir,mishima_speed,aziro_dir,aziro_speed,tannna_dir,tanna_speed,judge
225,10,203,10,70,24,Westnot
225,10,135,10,78,24,West
203,10,158,10,78,24,West
90,10,158,10,70,20,West
90,10,135,10,66,22,West
0,0,248,10,70,22,West
90,10,360,20,68,24,West
113,10,225,10,68,22,West
203,10,338,10,62,22,West
203,10,180,10,64,20,West
225,20,0,0,66,18,Westnot
225,20,293,10,74,18,West
225,20,360,10,68,16,West
248,20,203,10,72,20,Westnot
248,30,158,10,68,16,West
248,30,68,10,72,10,Westnot
225,30,68,10,70,14,Westnot
225,20,68,10,74,16,Westnot
360,20,203,10,74,16,Westnot
203,10,0,0,88,16,Westnot
135,10,135,10,88,16,Westnot
23,10,90,10,84,22,Westnot
45,20,113,20,86,28,Westnot
23,10,90,20,92,28,Westnot
360,10,113,20,84,20,Westnot
23,10,135,20,84,20,Westnot
360,10,90,20,74,20,Westnot
23,10,90,20,64,20,Westnot
23,10,68,30,82,28,Westnot
360,10,90,20,82,26,Westnot
0,0,68,20,96,30,Westnot
23,10,90,20,84,24,Westnot
23,10,113,20,86,28,Westnot
360,10,113,30,90,36,Westnot
338,10,113,20,82,28,Westnot
338,20,90,20,84,28,Westnot
315,20,113,10,78,28,Westnot
315,10,113,20,82,30,Westnot
293,20,113,20,82,26,Westnot
270,20,90,30,78,30,Westnot
293,20,113,30,80,26,Westnot
293,20,113,30,76,28,Westnot
315,20,113,20,82,28,Westnot
293,20,90,20,78,22,Westnot
270,20,113,20,82,20,Westnot
270,30,113,20,70,28,Westnot
270,30,113,20,72,20,Westnot
248,30,113,30,68,26,Westnot
248,30,90,20,64,20,Westnot
248,40,113,20,72,24,Westnot
225,30,113,20,62,18,Westnot
270,20,90,20,70,20,Westnot
293,20,90,20,78,20,Westnot
270,20,90,20,70,26,Westnot
270,20,23,10,76,20,Westnot
248,20,68,20,84,30,Westnot
270,20,90,20,80,26,Westnot
270,20,113,10,76,28,Westnot
248,20,68,10,80,22,Westnot
248,20,90,20,66,26,West
248,20,90,20,66,26,Westnot
270,20,90,20,68,26,Westnot
270,20,90,10,72,26,Westnot
270,20,113,10,84,26,Westnot
248,20,68,10,76,28,Westnot
248,20,23,10,72,24,Westnot
248,10,23,10,62,22,Westnot
203,10,0,0,84,22,Westnot
180,10,113,10,86,24,Westnot
158,10,113,10,76,22,Westnot
158,10,113,10,82,18,Westnot
158,10,180,10,70,12,Westnot
158,10,135,20,42,6,Westnot
158,10,158,20,32,6,Westnot
113,10,203,10,80,6,West
90,10,225,10,104,4,Westnot
90,10,180,10,148,0,Westnot
113,20,135,10,166,0,Westnot
90,10,203,10,50,2,Westnot
90,10,180,20,54,2,Westnot
90,10,203,10,96,14,Westnot
90,10,248,20,78,4,Westnot
113,10,203,20,46,14,Westnot
113,10,360,40,62,20,Westnot
68,10,23,50,88,12,Westnot
68,20,360,60,58,8,Westnot
135,20,23,40,84,20,Westnot
90,10,23,70,60,16,Westnot
68,10,23,60,70,16,Westnot
90,10,23,60,62,20,Westnot
90,20,23,50,158,12,Westnot
90,10,23,50,138,8,Westnot
90,20,23,40,180,0,Westnot
90,10,360,40,0,4,Westnot
90,20,360,30,58,14,Westnot
90,20,23,30,72,18,Westnot
90,20,23,30,70,18,Westnot
90,20,45,20,70,26,Westnot
90,30,360,30,70,18,Westnot
90,30,23,10,64,24,Westnot
90,20,45,20,90,14,Westnot
90,20,45,20,64,16,Westnot
90,20,23,20,64,22,Westnot
90,20,45,20,80,26,Westnot
68,10,68,10,64,26,Westnot
68,20,360,20,72,24,Westnot
68,20,90,20,80,28,Westnot
90,20,68,10,70,28,Westnot
90,30,360,10,60,26,Westnot
90,20,23,10,62,26,Westnot
90,20,23,20,74,26,Westnot
90,20,45,20,60,22,Westnot
113,20,338,10,64,26,Westnot
68,20,45,10,88,24,Westnot
90,30,90,10,86,38,Westnot
90,20,90,10,78,24,Westnot
90,10,68,20,76,26,Westnot
90,10,23,10,76,42,Westnot
90,20,315,10,84,34,Westnot
90,20,203,10,80,32,Westnot
90,20,180,10,62,24,Westnot
90,20,158,10,64,24,Westnot
90,20,0,0,68,24,Westnot
68,10,180,10,78,28,Westnot
90,20,203,10,74,30,Westnot
90,20,203,10,48,22,Westnot
90,20,248,10,76,22,Westnot
90,20,203,10,70,24,Westnot
90,20,203,10,78,20,Westnot
90,20,180,10,116,16,Westnot
90,10,203,10,98,4,Westnot
68,10,360,10,82,12,Westnot
0,0,0,0,66,10,Westnot
0,0,225,10,100,14,Westnot
90,10,225,10,66,12,Westnot
68,10,293,10,32,6,Westnot
113,10,338,20,126,10,Westnot
180,10,180,10,68,16,Westnot
135,10,203,10,154,18,Westnot
0,0,360,10,80,16,Westnot
90,10,225,10,62,28,Westnot
68,10,68,10,74,28,Westnot
68,10,293,10,88,32,Westnot
68,10,225,10,60,44,Westnot
90,10,203,10,68,42,Westnot
90,10,158,10,62,36,Westnot
68,10,225,10,64,46,Westnot
68,10,180,10,74,30,Westnot
90,10,158,10,86,28,Westnot
90,20,203,10,80,34,Westnot
90,10,158,10,82,40,Westnot
68,10,180,10,76,42,Westnot
90,20,248,10,70,40,Westnot
90,20,248,10,72,50,Westnot
90,10,135,10,76,42,Westnot
68,20,180,10,74,46,Westnot
90,20,113,10,68,38,Westnot
90,20,68,10,66,36,Westnot
90,20,23,10,74,32,Westnot
90,20,23,20,72,36,Westnot
90,20,23,20,78,34,Westnot
90,20,45,20,60,28,Westnot
90,20,23,20,64,40,Westnot
90,10,23,20,60,42,Westnot
68,10,23,20,60,42,Westnot
90,10,23,20,64,32,Westnot
113,10,23,20,56,40,Westnot
90,10,23,30,64,30,Westnot
68,10,23,20,58,30,Westnot
0,0,23,30,62,30,Westnot
315,10,45,20,80,24,Westnot
270,20,23,30,66,26,Westnot
270,30,23,20,64,26,Westnot
248,20,23,30,72,22,Westnot
225,20,23,20,64,28,Westnot
248,20,23,30,72,30,Westnot
203,10,23,30,64,30,Westnot
225,10,45,20,72,28,Westnot
270,20,23,20,86,26,Westnot
270,20,23,10,82,28,Westnot
270,20,23,10,76,30,Westnot
293,30,68,20,80,28,Westnot
293,20,23,20,84,28,Westnot
315,20,45,10,70,32,Westnot
315,10,23,20,80,34,Westnot
338,10,23,20,74,36,Westnot
315,20,23,20,76,40,Westnot
315,20,23,30,82,38,Westnot
315,30,23,20,70,38,Westnot
338,10,45,10,76,40,Westnot
315,10,23,20,74,38,Westnot
293,30,45,10,72,38,Westnot
270,50,360,20,74,42,Westnot
248,50,23,20,74,34,Westnot
315,30,360,10,76,40,Westnot
315,20,338,10,74,40,Westnot
315,30,203,10,72,40,Westnot
315,20,203,10,74,36,Westnot
315,30,203,10,76,38,Westnot
338,20,203,10,72,36,Westnot
315,20,0,0,70,38,Westnot
293,30,315,10,76,36,Westnot
270,30,338,10,78,40,Westnot
225,30,270,10,74,38,Westnot
225,30,293,10,72,34,Westnot
225,40,203,10,76,40,Westnot
248,40,113,10,76,40,Westnot
270,40,0,0,72,40,Westnot
270,40,270,10,76,40,Westnot
270,50,270,10,70,34,Westnot
270,30,225,10,80,38,Westnot
225,30,225,20,70,42,Westnot
203,40,225,20,76,36,Westnot
225,30,203,20,76,34,Westnot
225,30,225,10,88,40,Westnot
248,20,203,10,62,36,Westnot
248,20,225,10,66,44,Westnot
270,30,225,10,74,38,Westnot
270,30,248,30,68,38,Westnot
293,40,248,20,68,36,Westnot
293,30,225,20,76,40,Westnot
270,20,158,10,82,46,Westnot
248,10,225,20,80,40,Westnot
293,30,225,10,80,38,Westnot
315,20,180,10,68,38,Westnot
315,30,180,10,72,34,Westnot
338,20,225,10,72,32,Westnot
315,10,203,20,68,26,Westnot
293,30,225,30,66,24,Westnot
360,10,248,40,88,22,Westnot
315,10,248,40,74,18,Westnot
158,10,248,50,64,24,Westnot
315,10,248,40,82,20,Westnot
293,20,248,40,60,24,Westnot
293,30,248,40,56,32,West
293,20,248,40,62,32,West
293,30,248,50,68,26,West
315,20,248,30,62,22,West
338,30,293,20,68,18,West
338,30,293,10,78,22,West
338,30,248,10,68,18,West
315,20,248,10,76,26,West
338,20,270,10,64,30,West
338,20,293,20,68,28,West
293,20,293,10,62,36,West
315,20,315,10,76,30,West
315,30,338,20,72,22,West
315,20,315,10,76,22,West
315,20,338,20,86,0,West
315,20,270,10,226,2,West
315,30,248,10,244,4,West
315,30,248,10,230,4,West
315,30,248,10,218,0,West
315,40,225,10,180,12,West
315,30,203,20,218,12,West
315,30,203,20,194,16,West
293,30,225,10,182,10,West
270,30,225,10,184,22,Westnot
225,20,203,10,188,24,West
270,20,180,10,182,20,West
360,20,225,10,208,26,West
293,30,225,10,210,24,West
270,40,315,10,206,30,West
270,30,293,10,194,30,West
248,30,248,20,216,34,West
315,10,248,20,214,34,West
293,10,248,20,202,32,West
315,20,270,20,208,38,West
68,10,248,20,212,44,West
90,30,248,20,212,42,West
45,20,225,30,200,46,West
315,30,225,30,216,44,West
315,20,225,30,200,48,West
338,20,225,30,216,50,Westnot
158,10,225,30,218,58,West
270,20,225,20,224,60,West
293,30,225,20,212,62,West
338,30,203,20,210,62,West
315,30,203,20,218,62,West
293,50,225,30,214,52,West
293,40,225,30,212,58,West
270,50,225,20,198,52,Westnot
293,50,225,20,214,60,West
293,50,225,20,204,54,West
293,60,225,30,218,62,West
293,50,225,40,194,58,Westnot
293,60,225,40,208,62,Westnot
293,60,248,50,198,62,Westnot
270,70,248,50,204,62,West
270,60,248,50,208,64,Westnot
248,60,248,40,204,56,Westnot
248,60,248,50,224,54,Westnot
248,60,248,50,216,46,Westnot
248,60,248,60,206,42,Westnot
248,50,248,60,214,28,Westnot
248,60,248,60,212,22,Westnot
248,50,248,70,220,20,Westnot
248,40,248,80,214,20,Westnot
248,40,248,90,222,14,Westnot
248,40,248,80,226,16,Westnot
248,50,248,80,220,8,Westnot
248,50,248,100,216,8,Westnot
225,50,248,100,216,10,Westnot
248,50,248,80,234,12,Westnot
248,50,248,90,232,10,Westnot
248,50,248,80,230,10,Westnot
248,50,248,80,212,12,Westnot
248,50,248,90,194,20,West
248,40,248,90,194,20,West
248,40,248,80,200,12,West
248,50,248,80,202,16,West
248,50,248,70,202,14,West
248,50,248,100,202,14,West
225,50,248,90,202,6,West
248,50,248,80,202,14,West
248,40,248,100,202,2,West
248,40,248,90,202,4,West
270,30,248,90,208,4,West
248,40,248,100,222,14,West
225,50,248,110,224,14,West
248,40,248,100,222,14,West
293,30,248,90,222,20,Westnot
270,40,248,110,222,16,West
270,40,248,90,222,0,West
293,60,248,110,224,0,West
315,40,248,90,224,0,West
293,40,248,90,222,0,West
293,40,248,100,222,0,West
248,50,248,110,212,0,West
248,50,248,90,204,0,West
225,50,248,80,198,0,West
248,50,248,80,182,0,West
225,40,248,100,198,36,West
248,40,248,90,200,34,West
248,50,248,80,206,34,West
248,60,248,90,200,36,West
248,40,248,100,220,36,West
248,50,248,90,200,38,West
225,60,248,110,218,42,West
225,40,248,100,224,48,West
248,40,248,90,204,62,West
248,40,248,80,214,46,West
248,30,248,90,176,68,West
225,50,248,100,208,54,Westnot
248,40,248,90,208,60,West
248,40,248,90,208,54,West
248,50,248,90,192,74,West
248,60,248,110,186,66,West
248,60,248,120,184,84,West
225,40,248,110,204,64,West
248,50,248,120,174,56,West
248,60,248,110,178,58,West
248,60,248,110,202,80,West
248,70,248,110,182,60,West
248,50,248,120,204,70,West
248,50,248,120,210,60,West
248,70,248,120,212,64,West
248,60,248,120,174,64,West
248,60,248,120,184,70,West
270,70,248,120,200,64,West
248,90,248,130,202,50,West
270,90,248,120,158,66,West
248,80,248,120,194,70,West
248,60,248,110,194,76,West
248,50,248,110,180,70,West
248,60,248,110,178,82,West
248,50,248,100,162,78,West
248,50,248,90,198,78,West
248,70,248,80,180,72,West
248,60,248,90,190,88,West
248,50,248,100,184,108,West
248,60,248,90,184,100,West
248,50,248,90,206,76,West
225,40,248,90,210,106,West
248,60,248,80,188,114,West
248,70,248,90,174,92,West
248,50,248,90,174,88,West
248,60,248,100,210,92,West
248,60,248,100,194,90,West
248,60,248,100,182,82,West
248,60,248,100,180,92,West
248,60,248,100,190,88,West
248,60,248,90,196,84,West
248,50,248,80,194,88,West
248,50,248,90,172,78,West
248,50,248,80,186,66,West
248,40,248,90,174,88,West
248,50,248,80,200,78,West
248,50,248,80,210,82,West
248,40,248,60,168,90,West
248,40,248,70,200,92,West
248,50,248,70,172,78,West
248,50,248,90,190,78,West
248,40,248,80,180,92,West
248,40,248,80,204,90,West
248,50,248,80,196,78,West
248,40,248,70,188,82,West
248,40,248,80,186,84,West
270,60,248,70,210,80,West
270,70,248,80,194,84,West
270,80,248,70,184,88,West
270,80,248,70,196,76,West
248,60,248,60,182,84,West
270,70,248,60,172,82,West
270,50,248,70,176,86,West
248,50,248,70,184,72,West
270,50,248,70,188,68,West
270,50,248,70,216,72,West
270,30,248,50,174,70,West
248,50,248,60,180,72,West
270,60,248,60,208,72,West
248,60,248,60,190,60,West
248,60,225,30,174,66,West
270,60,113,10,174,62,West
248,60,225,20,194,70,West
270,50,270,20,202,50,West
248,60,248,40,182,50,West
248,60,248,60,190,76,West
270,50,248,70,194,78,West
270,50,248,70,194,76,West
248,60,248,80,184,80,West
248,50,248,80,208,78,West
248,50,248,80,212,76,West
248,40,248,80,200,80,West
248,50,225,80,196,74,West
248,50,248,70,196,78,West
248,50,248,70,196,90,West
248,40,248,80,208,80,West
248,40,248,80,198,92,West
248,40,248,90,202,76,West
248,40,248,90,178,70,West
248,40,248,70,210,70,West
248,40,248,80,196,72,West
248,50,248,70,200,72,West
248,40,248,50,200,70,West
248,40,225,30,196,64,West
248,40,180,30,190,78,West
248,40,135,20,192,68,West
248,40,180,20,198,62,West
248,30,293,20,212,62,West
248,30,225,20,188,64,West
248,30,203,30,192,60,West
248,30,180,20,192,62,West
248,30,203,20,204,44,West
248,30,248,30,204,52,West
248,40,270,50,202,46,Westnot
248,30,270,40,208,44,West
248,30,270,40,212,42,West
248,30,270,40,212,44,West
248,40,248,40,220,48,West
248,40,270,50,218,44,Westnot
248,40,270,30,220,36,West
248,40,270,20,220,36,West
248,40,270,30,200,38,West
248,50,270,20,212,36,West
248,50,113,10,208,38,West
248,40,248,10,204,38,West
248,50,203,10,220,32,West
248,50,225,30,210,28,West
248,50,225,20,202,34,West
248,50,270,40,190,36,West
248,30,248,30,194,40,West
248,30,248,30,188,42,West
248,40,248,20,212,46,West
248,40,248,20,210,48,West
248,30,293,30,212,50,West
270,20,270,30,212,44,West
270,20,270,40,196,46,West
248,30,270,40,206,50,West
270,30,270,30,206,46,West
270,40,270,40,202,44,West
248,30,270,30,198,42,West
248,20,270,20,200,50,West
248,30,270,20,202,44,West
248,30,203,20,178,56,West
248,20,90,10,182,52,Westnot
248,30,135,10,194,50,West
248,30,68,20,198,46,West
225,20,90,20,206,34,West
225,20,68,30,206,36,West
248,20,45,20,204,36,West
225,30,68,20,204,36,West
225,30,90,20,214,40,West
270,30,68,30,204,46,West
270,40,90,20,196,48,West
293,50,293,20,192,50,West
293,50,158,20,192,50,West
293,50,180,20,202,44,West
293,50,113,20,196,40,West
293,50,135,20,206,38,West
270,50,180,20,200,40,West
270,50,203,20,214,44,West
270,60,203,20,200,40,West
270,50,180,20,230,44,West
270,60,180,20,212,46,West
270,40,203,20,200,38,West
248,30,180,10,208,40,West
225,20,203,10,214,42,West
225,30,180,10,206,38,West
270,30,135,10,210,38,West
248,20,270,10,208,34,West
248,20,225,10,206,40,West
203,10,203,10,210,38,West
203,20,203,10,212,40,West
203,20,225,10,214,40,West
225,20,203,10,212,42,West
203,10,203,10,210,42,Westnot
225,20,203,10,216,50,West
203,10,203,10,206,44,West
203,10,203,10,198,38,West
225,10,203,10,194,36,West
203,10,203,10,200,34,West
203,10,180,10,196,34,West
203,10,203,10,212,36,West
180,10,225,10,214,32,West
180,10,203,10,182,32,Westnot
180,10,203,10,196,36,West
203,10,203,10,208,34,Westnot
180,10,203,10,208,34,West
225,10,203,20,218,34,Westnot
180,10,203,10,212,30,West
158,10,203,10,204,30,West
135,10,203,10,198,38,West
90,10,203,10,178,34,West
135,10,203,10,224,34,West
158,10,203,10,168,22,Westnot
135,10,203,10,188,28,West
68,10,203,10,198,28,Westnot
90,10,180,10,172,26,West
68,10,0,0,218,18,West
113,10,0,0,222,20,West
68,10,270,10,200,14,West
90,20,180,10,174,22,Westnot
135,10,45,20,142,26,West
0,0,338,10,202,16,West
90,10,360,10,224,16,West
113,10,23,10,212,8,West
90,10,180,10,224,18,West
68,10,0,0,200,24,West
90,10,338,10,222,10,West
90,10,225,10,182,6,West
90,20,338,10,214,10,West
90,10,248,10,220,4,West
68,10,158,10,112,4,Westnot
90,20,315,10,206,16,Westnot
90,20,225,10,226,4,Westnot
90,10,203,10,160,10,Westnot
90,10,203,10,214,10,Westnot
158,10,225,10,188,8,Westnot
158,10,225,10,208,14,Westnot
113,10,225,10,228,12,Westnot
90,10,225,10,202,6,Westnot
113,20,203,10,168,8,Westnot
90,20,203,10,182,4,Westnot
90,20,203,10,200,2,Westnot
90,10,203,20,198,6,Westnot
90,20,203,10,198,2,Westnot
90,20,203,10,200,6,Westnot
90,20,203,10,200,2,Westnot
90,20,203,10,200,0,Westnot
68,20,225,10,198,2,Westnot
90,10,0,0,240,6,Westnot
90,20,203,10,240,0,Westnot
113,20,203,10,240,0,Westnot
113,20,203,10,230,6,West
90,20,203,10,230,6,West
68,20,203,10,230,2,Westnot
90,20,180,10,230,4,Westnot
90,20,203,10,230,2,Westnot
113,20,203,10,238,0,Westnot
113,20,225,10,238,6,Westnot
113,10,203,10,240,2,Westnot
90,10,225,10,4,12,Westnot
0,0,203,10,4,12,Westnot
0,0,203,10,12,16,Westnot
90,10,203,10,38,16,Westnot
68,10,203,10,6,12,Westnot
90,10,203,10,38,20,West
0,0,203,10,42,22,West
158,10,203,10,36,10,West
180,10,203,10,52,0,West
158,10,225,10,82,4,West
113,10,203,10,164,0,West
90,10,203,10,164,2,West
0,0,203,10,254,12,West
180,10,203,10,38,0,West
0,0,203,10,36,0,West
0,0,203,10,38,0,West
0,0,203,20,14,6,West
0,0,203,10,28,6,West
0,0,203,10,234,8,West
0,0,203,10,102,2,West
158,10,248,10,102,0,West
180,10,225,10,102,0,West
0,0,135,10,102,0,West
0,0,68,10,0,6,Westnot
0,0,68,10,0,6,Westnot
0,0,68,10,0,0,Westnot
0,0,113,10,0,0,Westnot
225,10,68,20,36,6,Westnot
225,10,90,20,88,18,Westnot
248,20,45,20,88,16,Westnot
203,20,90,30,92,18,Westnot
225,10,90,20,90,18,Westnot
225,20,90,20,90,16,Westnot
225,20,68,30,80,18,Westnot
270,10,68,20,78,22,Westnot
248,20,113,20,68,20,Westnot
225,20,90,20,56,14,Westnot
225,20,68,20,60,16,Westnot
225,20,68,20,62,14,Westnot
248,30,68,20,62,8,Westnot
225,30,90,20,62,8,Westnot
225,30,90,20,62,0,Westnot
225,20,113,20,62,0,Westnot
203,10,113,20,34,6,Westnot
203,10,90,20,34,6,Westnot
248,10,90,20,34,6,Westnot
270,20,90,20,34,2,Westnot
248,20,113,20,34,0,Westnot
225,20,90,30,252,6,Westnot
225,10,113,20,252,2,Westnot
203,10,90,30,242,8,Westnot
180,10,90,20,242,4,Westnot
203,10,23,20,242,8,Westnot
248,20,315,30,242,8,Westnot
248,30,270,40,242,8,Westnot
270,40,225,30,242,8,Westnot
270,40,248,40,242,0,Westnot
248,60,270,40,242,0,Westnot
248,40,270,40,242,0,Westnot
248,30,270,40,242,2,Westnot
225,20,270,40,242,0,Westnot
225,20,270,20,242,0,Westnot
225,20,248,30,242,0,Westnot
225,20,270,30,242,4,Westnot
248,20,225,20,242,8,Westnot
225,10,225,20,244,4,West
225,10,225,20,242,8,West
203,10,248,30,242,6,West
203,10,248,40,242,8,West
158,10,225,20,242,4,West
158,10,203,10,242,0,West
158,10,203,20,242,0,West
203,10,180,10,242,0,West
225,20,180,10,242,0,West
225,20,203,20,242,0,West
225,20,225,20,242,0,West
203,10,225,20,242,0,West
203,10,225,20,242,0,West
180,10,203,10,242,0,West
180,10,203,10,242,0,West
158,10,158,20,242,0,West
158,10,203,20,242,0,West
135,10,225,20,242,0,West
68,10,225,20,162,4,West
90,10,203,10,212,12,West
68,10,180,20,200,4,West
90,20,158,30,188,10,West
113,20,180,30,216,10,West
90,20,180,30,214,8,West
90,10,180,30,174,12,West
113,10,180,10,180,16,West
113,10,158,20,208,10,West
113,10,203,20,196,26,West
113,10,203,20,168,16,West
113,20,225,10,214,24,West
68,20,203,10,214,22,West
90,20,158,10,186,16,West
90,10,270,10,186,16,West
90,10,225,20,216,14,West
90,10,203,20,166,20,West
113,10,203,20,186,24,West
135,10,203,10,192,30,West
135,10,180,20,192,30,West
113,10,203,20,208,28,West
113,10,203,20,216,32,West
90,10,225,20,186,26,West
68,10,225,20,192,34,West
0,0,248,30,190,36,West
135,10,248,30,220,40,West
90,10,248,30,182,40,West
90,10,248,40,202,50,West
158,10,248,50,204,44,West
113,10,248,60,198,38,West
0,0,248,60,216,48,West
203,10,248,50,196,42,West
180,10,248,60,216,40,West
180,10,248,50,208,52,West
225,10,248,40,190,34,West
180,10,248,40,210,46,West
90,10,248,30,184,42,West
135,10,248,30,202,38,West
180,10,248,40,190,40,West
180,10,225,40,194,46,West
180,10,248,40,188,42,West
225,10,248,40,198,38,West
225,10,248,40,188,42,West
225,10,270,20,188,44,West
225,20,248,40,188,40,West
225,10,248,30,186,50,West
225,10,248,40,200,36,West
225,20,248,30,186,42,West
225,20,248,20,174,36,West
225,20,225,30,200,36,West
225,20,225,20,182,38,West
225,20,225,30,162,44,West
225,20,225,30,182,42,West
225,10,248,30,184,42,West
225,20,248,30,180,40,West
225,10,248,30,190,42,West
225,10,225,40,188,42,West
225,10,225,40,178,40,West
225,10,248,40,188,38,West
203,10,248,40,192,32,West
203,10,225,30,196,30,West
203,10,225,20,206,30,West
225,10,225,20,192,36,West
248,10,225,20,194,32,West
225,10,225,20,196,34,West
225,10,225,20,202,28,West
203,10,225,20,194,38,Westnot
225,10,225,20,220,40,Westnot
225,20,248,30,204,46,Westnot
180,10,248,40,196,42,Westnot
158,10,248,50,196,40,Westnot
158,10,248,50,192,38,Westnot
180,10,248,60,188,38,Westnot
180,10,248,60,200,38,Westnot
180,10,248,60,210,40,Westnot
180,10,248,60,198,38,Westnot
203,10,248,70,208,34,Westnot
203,10,248,60,202,30,Westnot
203,10,248,50,186,26,Westnot
158,10,248,50,188,20,Westnot
203,10,248,60,196,20,Westnot
225,20,248,50,198,22,Westnot
225,20,248,50,190,20,Westnot
248,20,248,40,200,20,Westnot
225,20,248,30,194,22,West
158,10,248,30,194,22,West
0,0,248,30,204,22,West
90,10,248,30,206,22,West
135,10,248,30,202,20,West
203,10,248,20,194,16,West
248,20,270,30,204,20,West
248,40,248,40,202,20,West
248,30,270,40,202,18,West
270,30,270,30,218,18,West
270,40,248,30,192,18,West
270,50,270,40,198,18,West
293,50,270,30,224,14,West
293,50,270,30,198,14,West
270,40,248,20,210,14,West
270,40,248,20,198,8,West
270,40,113,20,198,10,West
270,40,113,20,192,8,West
293,30,135,30,192,10,West
293,40,135,20,192,10,West
293,30,135,30,168,10,West
293,30,135,20,178,12,West
293,30,113,30,188,12,West
293,40,135,20,186,10,West
293,40,158,20,194,12,West
293,50,113,30,190,14,West
293,40,113,20,192,14,West
293,30,113,30,194,12,West
270,40,113,20,222,14,West
270,40,135,20,218,10,West
270,40,113,20,208,10,West
270,40,135,20,208,12,West
270,40,135,20,186,6,West
270,40,113,20,162,16,West
293,40,113,20,174,10,West
293,40,113,20,164,12,West
293,50,158,20,172,18,West
270,40,180,30,188,14,West
270,30,158,10,202,18,West
293,30,135,20,198,22,West
270,50,158,20,194,20,West
293,40,158,20,180,20,West
293,40,180,10,162,22,West
293,30,180,20,174,20,West
270,30,158,20,180,18,West
293,20,180,20,178,20,West
270,20,180,10,184,18,West
270,30,180,10,204,16,West
270,30,203,10,206,18,West
248,20,293,10,200,16,West
180,10,180,10,190,12,West
135,10,180,10,182,14,West
158,10,203,10,180,16,West
180,10,180,10,176,8,West
180,10,203,10,202,2,West
203,10,203,10,164,14,West
203,20,225,10,170,16,West
203,10,203,10,174,12,West
203,20,225,10,172,20,West
203,10,180,10,184,16,West
203,20,203,10,194,14,West
225,10,203,10,182,6,West
180,10,180,10,220,18,West
0,0,180,10,214,20,West
90,10,248,10,196,20,West
158,10,203,10,182,18,Westnot
158,10,225,10,196,18,West
0,0,225,10,202,18,West
68,10,225,10,176,16,West
90,10,225,10,178,20,West
90,10,225,10,170,18,West
90,10,225,10,160,12,West
68,10,203,10,182,22,West
68,10,248,10,192,16,Westnot
68,20,203,10,196,20,West
90,30,203,10,208,16,West
90,20,225,10,168,20,West
68,10,203,10,178,6,West
0,0,203,10,202,18,West
113,10,203,10,174,12,West
113,10,203,10,216,8,West
68,20,203,10,160,18,West
90,10,203,10,216,12,West
68,10,203,10,224,14,Westnot
90,10,203,10,186,16,West
135,10,203,10,200,14,Westnot
113,10,203,10,186,18,West
90,10,203,10,204,12,West
